TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 061,Profondeur sous la surface terrestre,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 069,Données sur la visibilité,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 05 000,Répétition différée de 5 descripteurs,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 20 031,Dépôt de glace (épaisseur),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 20 032,Vitesse d'accumulation de la glace (estimation),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 02 038,Méthode de mesure de la température et/ou de la salinité de l'eau,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 22 043,Température de la mer/de l'eau,Échelle: 2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 021,Vagues,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 078,Mesure de l'état du sol et de la hauteur de la couche de neige,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 073,Données sur les nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 074,Temps présent et temps passé,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 175,"Intensité des précipitations, taille de l'élément de précipitations",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 02 000,Répétition différée de 2 descripteurs,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 04 025,Période ou décalage dans le temps,= -10 (minutes)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 076,"Précipitations, obscurcissement et autres phénomènes",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 071,Données sur le vent relevées sur une heure,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 077,Données sur les extrêmes de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 079,Mesure des précipitations,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 080,Mesure de l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 081,Données sur l'insolation totale,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 082,Données sur le rayonnement,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 02 000,Répétition différée de 2 descripteurs,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 04 025,Période ou décalage dans le temps,= -10 (minutes)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 13 059,Nombre d'éclairs (orage),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 31 000,Facteur de répétition légèrement différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 083,"Statistiques de premier ordre - données sur la pression, le vent, la température et l'humidité",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 33 005,Informations sur la qualité (données des stations météorologiques automatiques),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 33 006,Informations sur la situation interne des mesures (stations météorologiques automatiques),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,3 01 150,Identifiant du WIGOS,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,3 01 001,Indicateur régional OMM et chiffre indicatif OMM de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 08 040,Changer le champ des données CCITT IA5,40 caractères,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 01 019,Nom complet de la station ou du site,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 08 000,Changer le champ des données CCITT IA5,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,3 01 011,"Année, mois, jour",Indication de la fin de la période de n minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,3 01 012,"Heure, minute",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 030,Altitude du sol de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 01 023,Numéro de la séquence d'observations,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 08 000,Répétition différée de 8 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 031,Altitude du baromètre,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 10 004,Pression,Valeur mesurée de la pression de l'air à l'endroit du capteur et à la hauteur du capteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 10 051,Pression ramenée au niveau moyen de la mer,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 004,Pression,Surface isobare standard,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 10 009,Hauteur géopotentielle,Surface isobare standard,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 15 000,Répétition différée de 15 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 010,Caractéristique de la surface (données de température),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 12 101,Température/température de l'air,Échelle: 2,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 12 103,Point de rosée,Échelle: 2,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 02 129,Changer d'échelle,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 01 132,Changer le champ de données,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 13 003,Humidité relative,"Signalement obligatoire (sous réserve qu'un capteur d'humidité soit installé), champ de données: 11 bits",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 01 000,Changement du champ de données,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 02 000,Changement d'échelle,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 13 009,Humidité relative,Données initiales mesurées,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 010,Caractéristique de la surface (données de température),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 07 000,Répétition différée de 7 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 061,Profondeur sous la surface terrestre,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 12 130,Température du sol,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 13 111,Humidité du sol,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 061,Profondeur sous la surface terrestre,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 05 000,Répétition différée de 5 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 33 041,Caractéristique de la valeur suivante,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 001,Visibilité horizontale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 13 000,Répétition différée de 13 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 010,Nébulosité (totale),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 07 000,Répétition différée de 7 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 002,Caractéristique verticale (observations en surface),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 011,Nébulosité,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 013,Hauteur de la base des nuages,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 05 000,Répétition différée de 5 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 062,État du sol (recouvert ou non d'une couche de neige),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 13 013,Hauteur totale de la couche de neige,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 05 000,Répétition différée de 5 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période ou décalage dans le temps,= -n minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 20 003,Temps présent,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 05 000,Répétition différée de 5 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période (ou décalage dans le temps),= -n minutes,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 13 011,Précipitations totales/valeur totale de l'équivalent en eau,Neige,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 15 000,Répétition différée de 15 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période ou décalage dans le temps,"= -10 minutes, ou nombre de minutes après un changement significatif du vent",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 11 001,Direction du vent,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 11 002,Vitesse du vent,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 08 021,Caractéristique temporelle,Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 11 043,Direction de la rafale maximale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 11 041,Vitesse de la rafale maximale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 05 000,Répétition différée de 5 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période ou décalage dans le temps,= -n minutes (par défaut: n = 10),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 031,Insolation totale,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 10 000,Répétition différée de 10 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,Ouvrir ou fermer (1/0),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période ou décalage dans le temps,= -n minutes (par défaut: n = 10),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 002,"Rayonnement de grande longueur d'onde, intégré sur une période déterminée","Rayonnement ascendant de grande longueur d'onde | Selon la table B du code BUFR, dans la classe 14, note 2: valeurs négatives",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 002,"Rayonnement de grande longueur d'onde, intégré sur une période déterminée","Rayonnement descendant de grande longueur d'onde | Selon la table B du code BUFR, dans la classe 14, note 1: valeurs positives",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 004,"Rayonnement de courte longueur d'onde, intégré sur une période déterminée","Rayonnement ascendant de courte longueur d'onde | Selon la table B du code BUFR, dans la classe 14, note 2: valeurs négatives",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 028,"Rayonnement solaire global (précision élevée), intégré sur une période déterminée",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,,"Rayonnement solaire diffus (précision élevée), intégré sur une période déterminée",,0 14 029
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 030,"Rayonnement solaire direct (précision élevée), intégré sur une période déterminée",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,1 13 000,Répétition différée de 13 descripteurs,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 000,Facteur de répétition légèrement différée du descripteur,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 04 025,Période ou décalage dans le temps,= -n minutes (par défaut: n = 10),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 02 071,Longueur d'onde spectrographique,UV-A: 315 nm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 02 072,Largeur spectrographique,UV-A: 85 nm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 072,Rayonnement ultraviolet global,"Intégré sur une période déterminée | Rayonnement UV-A | Selon la table B du code BUFR, dans la classe 14, note 8 (ISO 21348: plage de longueur d'onde UV-A 315 ≤ X ≤400 nm)",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 02 071,Longueur d'onde spectrographique,UV-B: 280 nm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 02 072,Largeur spectrographique,UV-B: 35 nm,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 018,Ajouter un champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 31 021,Signification du champ associé,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,0 14 072,Rayonnement ultraviolet global,"Indicateur de qualité Intégré sur une période déterminée | Rayonnement UV-B | Selon la table B du code BUFR, dans la classe 14, note 8 (ISO 21348 plage de longueur d'onde UV-B 280 ≤ X ≤ 315 nm)",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 092,2 04 000,Ajout d'un champ associé,Annuler,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,3 01 089,Identification nationale de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,0 08 010,Caractéristique de la surface (données de température),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,3 01 091,Instruments de la station d'observation en surface,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,3 02 084,Données «instantanées» de la séquence 3 07 096,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,3 02 085,Données «pour la période» de la séquence 3 07 096,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,0 33 005,Informations sur la qualité (données des stations météorologiques automatiques),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 096,0 33 006,Informations sur la situation interne des mesures (stations météorologiques automatiques),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,3 01 089,Identification nationale de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 01 019,Nom complet de la station ou du site,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 02 001,Type de station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,3 01 011,"Année, mois, jour",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,3 01 012,"Heure, minute",,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 07 030,Altitude du sol de la station,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 12 101,Température/température de l'air,,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 101,0 02 177,Méthode de mesure de l'épaisseur de neige,,
