TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 088,Hauteur géocentrique totale de marée océanique (solution 1),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 089,Hauteur géocentrique totale de marée océanique (solution 2),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 090,Hauteur de marée pour une période prolongée,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 091,Hauteur de marée incluant l'effet de charge,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 092,Hauteur de marée terrestre,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 10 093,Hauteur géocentrique de marée polaire,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 11 002,Vitesse du vent,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 126,Correction de troposphère sèche – modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 127,Correction de baromètre inverse,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 128,Correction de troposphère humide – modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 129,Correction de troposphère humide – données MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 130,Correction ionosphérique – données RA-2 en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 131,Correction ionosphérique – données Doris en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 132,Correction ionosphérique – modèle en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 133,Correction du biais d'état de la mer en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 134,Correction ionosphérique – données RA-2 en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 135,Correction ionosphérique – données Doris en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 136,Correction ionosphérique – modèle en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 25 137,Correction du biais d'état de la mer en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 13 096,Teneur en vapeur d'eau – données MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 13 097,Teneur en eau liquide – données MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 11 095,Composante u du vecteur vent – modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 11 096,Composante v du vecteur vent – modèle,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 12 188,"Température de luminance par interpolation – données MWR en bande 23,8 GHz",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 12 189,"Température de luminance par interpolation – données MWR en bande 36,5 GHz",
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 158,Instrument RA-2,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 02 159,Instrument MWR,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 33 052,Qualité du retraitement des données océaniques en bande S,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 33 053,Qualité du retraitement des données océaniques en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 143,Atténuation par la pluie en bande Ku,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 052,0 21 144,Indicateur de pluie de l'altimètre,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 01 007,Indicateur d'identification du satellite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 02 019,Instruments satellitaires,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 01 096,Mise à poste,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 061,Identification du logiciel et numéro de version,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 05 040,Numéro de l'orbite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 08 075,Identificateur d'orbite ascendante ou descendante,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,3 01 011,"Année, mois, jour",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,3 01 013,"Heure, minute, seconde",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 01 012,Direction de déplacement de la plate-forme mobile d'observation,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 131,Changer le champ de données,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 01 013,Vitesse de déplacement de la plate-forme d'observation mobile,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 10 032,Distance du satellite au centre de la Terre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 10 033,Altitude (de la plate-forme par rapport à l'ellipsoïde),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 10 034,Rayon de la Terre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 07 002,Hauteur ou altitude,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 08 012,Identificateur terre/mer,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 110,Traitement de l'image en abrégé,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 111,Nombre de données manquantes à la réception,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,,Nombre de lignes manquantes hors données manquantes,,0 25 102
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 02 104,Polarisation de l'antenne,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 103,Nombre de cellules en direction,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 104,Nombre de cellules en longueur d'onde,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 105,Première cellule en direction,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 106,Incrément de cellule en direction,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 107,Première cellule en longueur d'onde,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 108,Dernière cellule en longueur d'onde,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 11 001,Direction du vent,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 11 002,Vitesse du vent,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 22 160,Age de vague inverse normalisé,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 138,Rapport signal-bruit moyen,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 130,Changer le champ de données,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 02 129,Changer d'échelle,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 22 021,Hauteur des vagues,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 02 000,Changement d'échelle,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 33 048,Degré de confiance pour l'inversion SAR,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 33 049,Degré de confiance pour l'extraction du vent,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 02 026,Résolution en travers de la trajectoire,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 02 027,Résolution dans le sens de la route du satellite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 21 130,Énergie spectrale totale,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 21 131,Énergie spectrale maximale,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 21 132,Direction de l'énergie spectrale maximale sur la grille de grande résolution,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 21 133,Longueur d'onde de l'énergie spectrale maximale sur la grille de grande résolution,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 25 014,Coupure azimutale due au fouillis,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,1 06 036,Répéter 6 descripteurs 36 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 05 030,Direction (spectrale),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,1 04 024,Répéter 4 descripteurs 24 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 130,Changer le champ de données,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 06 030,Numéro d'onde (spectrale),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 22 161,Spectres des vagues,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 053,0 33 044,Qualité des données de l'ASAR,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 055,0 05 033,Taille des pixels sur l'horizontale – 1,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 055,0 05 040,Numéro de l'orbite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 055,0 06 034,Numéro de cellule dans le plan transversal,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 055,0 10 095,Hauteur utilisée pour l'atmosphère,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 055,0 21 157,Perte par unité de longueur utilisée pour l'atmosphère,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 25 060,Identification du logiciel,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 01 032,Application de production,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 11 082,Vitesse du vent à 10 m donnée par modèle,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 11 081,Direction du vent à 10 m donnée par modèle,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 20 095,Probabilité de glace,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 20 096,Âge de la glace (paramètre A),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 21 155,Qualité du vecteur vent dans la cellule,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,2 01 133,Changer le champ de données,Augmenter le champ de données de 5 bits,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 21 101,Nombre d'ambiguïtés vectorielles,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,0 21 102,Indice du vecteur vent retenu,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 056,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 01 130,Changer le champ de données,Augmenter le champ de données de 2 bits,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 02 129,Changer d'échelle,Augmenter l'échelle de 10¹,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,0 11 012,Vitesse du vent à 10 m,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 02 000,Changement d'échelle,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 01 131,Changer le champ de données,Augmenter le champ de données de 3 bits,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 02 129,Changer d'échelle,Augmenter l'échelle de 10¹,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,0 11 011,Direction du vent à 10 m,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 02 000,Changement d'échelle,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,2 01 000,Changement du champ de données,Annuler,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,0 21 156,Distance de rétrodiffusion,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 057,0 21 104,Vraisemblance calculée pour la solution obtenue,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 01 125,En-tête ASCAT,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 01 011,"Année, mois, jour",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 01 013,"Heure, minute, seconde",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 12 055,Cellule ASCAT niveau 1b,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,0 21 150,Recoupement de faisceaux,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,1 01 003,Répéter 1 descripteur 3 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 058,3 21 030,Sigma-0 ASCAT,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 059,3 12 056,Données sur le vent fournies par le diffusiomètre pour la cellule,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 059,1 01 000,Répétition différée de 1 descripteur,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 059,0 31 001,Facteur de répétition différée du descripteur,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 059,3 12 057,Données ambiguës sur le vent,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 25 060,Identification du logiciel,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 25 062,Identification de la base de données,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 001,Humidité du sol en surface,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 002,Erreur estimative de l'humidité du sol en surface,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 062,Rétrodiffusion,Extrapolation de la rétrodiffusion à une incidence de 40° (sigma-0_40),
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 151,Erreur estimative de Sigma-0 à une incidence de 40°,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 152,Pente à une incidence de 40°,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 153,Erreur estimative de la pente à une incidence de 40°,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 154,Sensibilité à l'humidité du sol,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 062,Rétrodiffusion,Conditions sèches,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 21 088,"Rétrodiffusion, conditions humides",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 003,Humidité moyenne du sol en surface,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 004,Détection de pluie,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 005,Indicateur de correction de l'humidité du sol,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 006,Indicateur de traitement de l'humidité du sol,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 007,Qualité de l'humidité du sol,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 20 065,Couverture neigeuse,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 008,Fraction gelée de la surface terrestre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 009,Fraction des zones humides et inondées,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 060,0 40 010,Complexité topographique,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 061,3 12 058,Données ASCAT de niveau 1b,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 061,3 12 060,Données du diffusiomètre sur l'humidité du sol,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 061,3 12 059,Données du diffusiomètre sur le vent,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 01 007,Indicateur d'identification du satellite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 02 019,Instruments satellitaires,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 01 144,Indicateur d'identification de l'instantané,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 01 124,Indicateur d'identification des points de grille,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 30 010,Nombre de points de grille,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,3 01 011,"Année, mois, jour",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,3 01 013,"Heure, minute, seconde",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,3 01 021,Latitude/longitude (précision élevée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 07 012,Altitude des points de grille,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 15 012,Nombre total d'électrons par mètre carré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 165,Température de luminance du rayonnement solaire direct,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 166,Précision de l'instantané,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 167,Précision radiométrique (polarisation pure),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 168,Précision radiométrique (polarisation croisée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 27 010,Axe de l'empreinte 1,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 28 010,Axe de l'empreinte 2,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 02 099,Polarisation,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 13 048,Fraction d'eau,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 25 081,Angle d'incidence,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 25 082,Angle d'azimut,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 25 083,Angle de rotation Faraday,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 25 084,Angle de rotation,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 080,Partie réelle de la température de luminance,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 081,Partie imaginaire de la température de luminance,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 12 082,Précision radiométrique des pixels,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 25 174,Indicateur des informations SMOS,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 070,0 33 028,Qualité globale de l'instantané,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 01 007,Indicateur d'identification du satellite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 02 019,Instruments satellitaires,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 02 139,Configuration de l'instrument SIRAL,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 01 096,Indicatif de la station d'acquisition,Nom de la station d'acquisition,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 01 040,Indicatif du centre de traitement,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 061,Identification du logiciel et numéro de version,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 05 040,Numéro de l'orbite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 05 044,Numéro de cycle du satellite,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 08 075,Identificateur d'orbite ascendante ou descendante,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 08 077,Type de surface détecté par radiomètre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 001,Année,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 002,Mois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 003,Jour,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 004,Heure,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 005,Minute,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 04 006,Seconde,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 05 001,Latitude (précision élevée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 06 001,Longitude (précision élevée),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 081,Altitude du centre de gravité au-dessus de l'ellipsoïde de référence,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 156,Hauteur significative des vagues en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 142,Carré de la hauteur significative des vagues,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,1 01 020,Répéter 1 descripteur 20 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 149,Hauteur significative des vagues au carré à 20 Hz,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 143,Carré type de la hauteur significative des vagues à 20 Hz,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 144,Nombre de points corrects à 20 Hz pour la hauteur significative des vagues au carré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 137,Coefficient de rétrodiffusion corrigé pour l'océan en bande Ku,,
